TWTR,date,closing,avg
FB,Mon Aug 03 00:00:00 CEST 2015,46.810001,237.82283601524387
MSFT,Mon Aug 03 00:00:00 CEST 2015,46.810001,75.53681718796994
TWTR,Mon Aug 03 00:00:00 CEST 2015,46.810001,53.75534759893047
GOOG,Fri Jul 31 00:00:00 CEST 2015,46.700001,304.7240378715132
AAPL,Fri Jul 31 00:00:00 CEST 2015,46.700001,304.7240378715132
AMZN,Fri Jul 31 00:00:00 CEST 2015,46.700001,213.466952161184
FB,Fri Jul 31 00:00:00 CEST 2015,46.700001,237.5319336788432
MSFT,Fri Jul 31 00:00:00 CEST 2015,46.700001,75.46472514750002
TWTR,Fri Jul 31 00:00:00 CEST 2015,46.700001,53.717819159574454
GOOG,Thu Jul 30 00:00:00 CEST 2015,46.880001,304.50626419172306
AAPL,Thu Jul 30 00:00:00 CEST 2015,46.880001,304.50626419172306
AMZN,Thu Jul 30 00:00:00 CEST 2015,46.880001,213.28449109748064
FB,Thu Jul 30 00:00:00 CEST 2015,46.880001,237.24218910030393
MSFT,Thu Jul 30 00:00:00 CEST 2015,46.880001,75.39344154613468
TWTR,Thu Jul 30 00:00:00 CEST 2015,46.880001,53.68164022751321
GOOG,Wed Jul 29 00:00:00 CEST 2015,46.290001,304.28836017215195
AAPL,Wed Jul 29 00:00:00 CEST 2015,46.290001,304.28836017215195
AMZN,Wed Jul 29 00:00:00 CEST 2015,46.290001,213.10178377789913
FB,Wed Jul 29 00:00:00 CEST 2015,46.290001,236.95242857207887
MSFT,Wed Jul 29 00:00:00 CEST 2015,46.290001,75.32104492786073
TWTR,Wed Jul 29 00:00:00 CEST 2015,46.290001,53.64273686315788
GOOG,Tue Jul 28 00:00:00 CEST 2015,45.34,304.0700226003373
AAPL,Tue Jul 28 00:00:00 CEST 2015,45.34,304.0700226003373
AMZN,Tue Jul 28 00:00:00 CEST 2015,45.34,212.91843756612002
FB,Tue Jul 28 00:00:00 CEST 2015,45.34,236.66210671060603
MSFT,Tue Jul 28 00:00:00 CEST 2015,45.34,75.24665027543428
TWTR,Tue Jul 28 00:00:00 CEST 2015,45.34,53.599267036649195
GOOG,Mon Jul 27 00:00:00 CEST 2015,45.349998,303.85206133277177
AAPL,Mon Jul 27 00:00:00 CEST 2015,45.349998,303.85206133277177
AMZN,Mon Jul 27 00:00:00 CEST 2015,45.349998,212.73550258842772
FB,Mon Jul 27 00:00:00 CEST 2015,45.349998,236.3726784069591
MSFT,Mon Jul 27 00:00:00 CEST 2015,45.349998,75.17264866089113
TWTR,Mon Jul 27 00:00:00 CEST 2015,45.349998,53.556302093749984
GOOG,Fri Jul 24 00:00:00 CEST 2015,45.939999,303.6349636372055
AAPL,Fri Jul 24 00:00:00 CEST 2015,45.939999,303.6349636372055
AMZN,Fri Jul 24 00:00:00 CEST 2015,45.939999,212.55360999999976
FB,Fri Jul 24 00:00:00 CEST 2015,45.939999,236.08501574924463
MSFT,Fri Jul 24 00:00:00 CEST 2015,45.939999,75.10046927901237
TWTR,Fri Jul 24 00:00:00 CEST 2015,45.939999,53.51683938341967
GOOG,Thu Jul 23 00:00:00 CEST 2015,46.110001,303.41837409756107
AAPL,Thu Jul 23 00:00:00 CEST 2015,46.110001,303.41837409756107
AMZN,Thu Jul 23 00:00:00 CEST 2015,46.110001,212.37229887908472
FB,Thu Jul 23 00:00:00 CEST 2015,46.110001,235.79847726545995
MSFT,Thu Jul 23 00:00:00 CEST 2015,46.110001,75.0290641847291
TWTR,Thu Jul 23 00:00:00 CEST 2015,46.110001,53.47865980412369
GOOG,Wed Jul 22 00:00:00 CEST 2015,45.540001,303.201669582353
AAPL,Wed Jul 22 00:00:00 CEST 2015,45.540001,303.201669582353
AMZN,Wed Jul 22 00:00:00 CEST 2015,45.540001,212.19076210228485
FB,Wed Jul 22 00:00:00 CEST 2015,45.540001,235.51194341566256
MSFT,Wed Jul 22 00:00:00 CEST 2015,45.540001,74.95660948402951
TWTR,Wed Jul 22 00:00:00 CEST 2015,45.540001,53.43794873333331
GOOG,Tue Jul 21 00:00:00 CEST 2015,47.279999,302.9867899261126
AAPL,Tue Jul 21 00:00:00 CEST 2015,47.279999,302.9867899261126
AMZN,Tue Jul 21 00:00:00 CEST 2015,47.279999,212.01151127282583
FB,Tue Jul 21 00:00:00 CEST 2015,47.279999,235.22888786015025
MSFT,Tue Jul 21 00:00:00 CEST 2015,47.279999,74.88877465441179
TWTR,Tue Jul 21 00:00:00 CEST 2015,47.279999,53.406530622448955
GOOG,Mon Jul 20 00:00:00 CEST 2015,46.919998,302.77196879194645
AAPL,Mon Jul 20 00:00:00 CEST 2015,46.919998,302.77196879194645
AMZN,Mon Jul 20 00:00:00 CEST 2015,46.919998,211.83225881541776
FB,Mon Jul 20 00:00:00 CEST 2015,46.919998,234.94614177927917
MSFT,Mon Jul 20 00:00:00 CEST 2015,46.919998,74.82039133740834
TWTR,Mon Jul 20 00:00:00 CEST 2015,46.919998,53.37360406091368
GOOG,Fri Jul 17 00:00:00 CEST 2015,46.619999,302.5572563277453
AAPL,Fri Jul 17 00:00:00 CEST 2015,46.619999,302.5572563277453
AMZN,Fri Jul 17 00:00:00 CEST 2015,46.619999,211.65306981344875
FB,Fri Jul 17 00:00:00 CEST 2015,46.619999,234.6637937391303
MSFT,Fri Jul 17 00:00:00 CEST 2015,46.619999,74.75160989268295
TWTR,Fri Jul 17 00:00:00 CEST 2015,46.619999,53.33949494444442
GOOG,Thu Jul 16 00:00:00 CEST 2015,46.66,302.34293701758804
AAPL,Thu Jul 16 00:00:00 CEST 2015,46.66,302.34293701758804
AMZN,Thu Jul 16 00:00:00 CEST 2015,46.66,211.4743124247018
FB,Thu Jul 16 00:00:00 CEST 2015,46.66,234.3823509341316
MSFT,Thu Jul 16 00:00:00 CEST 2015,46.66,74.68326047688568
TWTR,Thu Jul 16 00:00:00 CEST 2015,46.66,53.305929643216054
GOOG,Wed Jul 15 00:00:00 CEST 2015,45.759998,302.12822326108795
AAPL,Wed Jul 15 00:00:00 CEST 2015,45.759998,302.12822326108795
AMZN,Wed Jul 15 00:00:00 CEST 2015,45.759998,211.29496792857117
FB,Wed Jul 15 00:00:00 CEST 2015,45.759998,234.10040421823604
MSFT,Wed Jul 15 00:00:00 CEST 2015,45.759998,74.61305838349517
TWTR,Wed Jul 15 00:00:00 CEST 2015,45.759998,53.268199984999974
GOOG,Tue Jul 14 00:00:00 CEST 2015,45.619999,301.9137515016723
AAPL,Tue Jul 14 00:00:00 CEST 2015,45.619999,301.9137515016723
AMZN,Tue Jul 14 00:00:00 CEST 2015,45.619999,211.11585985405378
FB,Tue Jul 14 00:00:00 CEST 2015,45.619999,233.81909018059687
MSFT,Tue Jul 14 00:00:00 CEST 2015,45.619999,74.54285727118646
TWTR,Tue Jul 14 00:00:00 CEST 2015,45.619999,53.23014923383082
GOOG,Mon Jul 13 00:00:00 CEST 2015,45.540001,301.6995712589808
AAPL,Mon Jul 13 00:00:00 CEST 2015,45.540001,301.6995712589808
AMZN,Mon Jul 13 00:00:00 CEST 2015,45.540001,210.9370522311012
FB,Mon Jul 13 00:00:00 CEST 2015,45.540001,233.53849541281653
MSFT,Mon Jul 13 00:00:00 CEST 2015,45.540001,74.47280206280196
TWTR,Mon Jul 13 00:00:00 CEST 2015,45.540001,53.19207919306928
GOOG,Fri Jul 10 00:00:00 CEST 2015,44.610001,301.48497228547586
AAPL,Fri Jul 10 00:00:00 CEST 2015,44.610001,301.48497228547586
AMZN,Fri Jul 10 00:00:00 CEST 2015,44.610001,210.75762714886702
FB,Fri Jul 10 00:00:00 CEST 2015,44.610001,233.25735181994028
MSFT,Fri Jul 10 00:00:00 CEST 2015,44.610001,74.40084350602413
TWTR,Fri Jul 10 00:00:00 CEST 2015,44.610001,53.14980294581278
GOOG,Thu Jul 09 00:00:00 CEST 2015,44.52,301.2706562118433
AAPL,Thu Jul 09 00:00:00 CEST 2015,44.52,301.2706562118433
AMZN,Thu Jul 09 00:00:00 CEST 2015,44.52,210.57849177478417
FB,Thu Jul 09 00:00:00 CEST 2015,44.52,232.97690998959862
MSFT,Thu Jul 09 00:00:00 CEST 2015,44.52,74.3290145552885
TWTR,Thu Jul 09 00:00:00 CEST 2015,44.52,53.10749999019605
GOOG,Wed Jul 08 00:00:00 CEST 2015,44.240002,301.05646400000006
AAPL,Wed Jul 08 00:00:00 CEST 2015,44.240002,301.05646400000006
AMZN,Wed Jul 08 00:00:00 CEST 2015,44.240002,210.3994406555433
FB,Wed Jul 08 00:00:00 CEST 2015,44.240002,232.69688490356063
MSFT,Wed Jul 08 00:00:00 CEST 2015,44.240002,74.25685864988013
TWTR,Wed Jul 08 00:00:00 CEST 2015,44.240002,53.064243902438996
GOOG,Tue Jul 07 00:00:00 CEST 2015,44.299999,300.84267843380525
AAPL,Tue Jul 07 00:00:00 CEST 2015,44.299999,300.84267843380525
AMZN,Tue Jul 07 00:00:00 CEST 2015,44.299999,210.22083910537606
FB,Tue Jul 07 00:00:00 CEST 2015,44.299999,232.41777840592576
MSFT,Tue Jul 07 00:00:00 CEST 2015,44.299999,74.18519152153112
TWTR,Tue Jul 07 00:00:00 CEST 2015,44.299999,53.021699024271825
GOOG,Mon Jul 06 00:00:00 CEST 2015,44.389999,300.6293234592347
AAPL,Mon Jul 06 00:00:00 CEST 2015,44.389999,300.6293234592347
AMZN,Mon Jul 06 00:00:00 CEST 2015,44.389999,210.04271790225533
FB,Mon Jul 06 00:00:00 CEST 2015,44.389999,232.13963080325428
MSFT,Mon Jul 06 00:00:00 CEST 2015,44.389999,74.11408127684967
TWTR,Mon Jul 06 00:00:00 CEST 2015,44.389999,52.97999999033814
GOOG,Thu Jul 02 00:00:00 CEST 2015,44.400002,300.41633150457193
AAPL,Thu Jul 02 00:00:00 CEST 2015,44.400002,300.41633150457193
AMZN,Thu Jul 02 00:00:00 CEST 2015,44.400002,209.86498966630873
FB,Thu Jul 02 00:00:00 CEST 2015,44.400002,231.8623196824223
MSFT,Thu Jul 02 00:00:00 CEST 2015,44.400002,74.04333346904764
TWTR,Thu Jul 02 00:00:00 CEST 2015,44.400002,52.938749999999985
GOOG,Wed Jul 01 00:00:00 CEST 2015,44.450001,300.2037348845516
AAPL,Wed Jul 01 00:00:00 CEST 2015,44.450001,300.2037348845516
AMZN,Wed Jul 01 00:00:00 CEST 2015,44.450001,209.68769600214333
FB,Wed Jul 01 00:00:00 CEST 2015,44.450001,231.58590033333317
MSFT,Wed Jul 01 00:00:00 CEST 2015,44.450001,73.97304051781475
TWTR,Wed Jul 01 00:00:00 CEST 2015,44.450001,52.89813397607654
GOOG,Tue Jun 30 00:00:00 CEST 2015,44.150002,299.991242160166
AAPL,Tue Jun 30 00:00:00 CEST 2015,44.150002,299.991242160166
AMZN,Tue Jun 30 00:00:00 CEST 2015,44.150002,209.51046078372562
FB,Tue Jun 30 00:00:00 CEST 2015,44.150002,231.30985335493358
MSFT,Tue Jun 30 00:00:00 CEST 2015,44.150002,73.90236981042656
TWTR,Tue Jun 30 00:00:00 CEST 2015,44.150002,52.85647620476189
GOOG,Mon Jun 29 00:00:00 CEST 2015,44.369999,299.7792842470979
AAPL,Mon Jun 29 00:00:00 CEST 2015,44.369999,299.7792842470979
AMZN,Mon Jun 29 00:00:00 CEST 2015,44.369999,209.33383996898365
FB,Mon Jun 29 00:00:00 CEST 2015,44.369999,231.0349418044116
MSFT,Mon Jun 29 00:00:00 CEST 2015,44.369999,73.83255333096929
TWTR,Mon Jun 29 00:00:00 CEST 2015,44.369999,52.81625593364927
GOOG,Fri Jun 26 00:00:00 CEST 2015,45.259998,299.5684149130075
AAPL,Fri Jun 26 00:00:00 CEST 2015,45.259998,299.5684149130075
AMZN,Fri Jun 26 00:00:00 CEST 2015,45.259998,209.1585474027775
FB,Fri Jun 26 00:00:00 CEST 2015,45.259998,230.7621445301026
MSFT,Fri Jun 26 00:00:00 CEST 2015,45.259998,73.76516522877361
TWTR,Fri Jun 26 00:00:00 CEST 2015,45.259998,52.78061320754715
GOOG,Thu Jun 25 00:00:00 CEST 2015,45.650002,299.3582175513245
AAPL,Thu Jun 25 00:00:00 CEST 2015,45.650002,299.3582175513245
AMZN,Thu Jun 25 00:00:00 CEST 2015,45.650002,208.9840452198503
FB,Thu Jun 25 00:00:00 CEST 2015,45.650002,230.49071910117286
MSFT,Thu Jun 25 00:00:00 CEST 2015,45.650002,73.69901190352942
TWTR,Thu Jun 25 00:00:00 CEST 2015,45.650002,52.7471361596244
GOOG,Tue Apr 05 00:00:00 CEST 2016,17.049999,299.1247119942101
AAPL,Tue Apr 05 00:00:00 CEST 2016,17.049999,299.1247119942101
AMZN,Tue Apr 05 00:00:00 CEST 2016,17.049999,208.77942470149225
FB,Tue Apr 05 00:00:00 CEST 2016,17.049999,230.17821438652987
MSFT,Tue Apr 05 00:00:00 CEST 2016,17.049999,73.56603300000002
TWTR,Tue Apr 05 00:00:00 CEST 2016,17.049999,52.58032710747662
GOOG,Wed Jun 24 00:00:00 CEST 2015,45.639999,298.9152204958678
AAPL,Wed Jun 24 00:00:00 CEST 2015,45.639999,298.9152204958678
AMZN,Wed Jun 24 00:00:00 CEST 2015,45.639999,208.60568729392944
FB,Wed Jun 24 00:00:00 CEST 2015,45.639999,229.90842167397648
MSFT,Wed Jun 24 00:00:00 CEST 2015,45.639999,73.50063245199064
TWTR,Wed Jun 24 00:00:00 CEST 2015,45.639999,52.548046511627895
GOOG,Mon Apr 04 00:00:00 CEST 2016,17.09,298.68249942196536
AAPL,Mon Apr 04 00:00:00 CEST 2016,17.09,298.68249942196536
AMZN,Mon Apr 04 00:00:00 CEST 2016,17.09,208.40194720106356
FB,Mon Apr 04 00:00:00 CEST 2016,17.09,229.59773784671518
MSFT,Mon Apr 04 00:00:00 CEST 2016,17.09,73.36883190887852
TWTR,Mon Apr 04 00:00:00 CEST 2016,17.09,52.38388888888888
GOOG,Tue Jun 23 00:00:00 CEST 2015,45.91,298.4739412541254
AAPL,Tue Jun 23 00:00:00 CEST 2015,45.91,298.4739412541254
AMZN,Tue Jun 23 00:00:00 CEST 2015,45.91,208.22926712964903
FB,Tue Jun 23 00:00:00 CEST 2015,45.91,229.32997146501444
MSFT,Tue Jun 23 00:00:00 CEST 2015,45.91,73.30482530769233
TWTR,Tue Jun 23 00:00:00 CEST 2015,45.91,52.35405529953916
GOOG,Fri Apr 01 00:00:00 CEST 2016,15.98,298.24105259686723
AAPL,Fri Apr 01 00:00:00 CEST 2016,15.98,298.24105259686723
AMZN,Fri Apr 01 00:00:00 CEST 2016,15.98,208.02518085881078
FB,Fri Apr 01 00:00:00 CEST 2016,15.98,229.01941837700133
MSFT,Fri Apr 01 00:00:00 CEST 2016,15.98,73.17151176046512
TWTR,Fri Apr 01 00:00:00 CEST 2016,15.98,52.18720183486237
GOOG,Mon Jun 22 00:00:00 CEST 2015,46.23,298.0334652388797
AAPL,Mon Jun 22 00:00:00 CEST 2015,46.23,298.0334652388797
AMZN,Mon Jun 22 00:00:00 CEST 2015,46.23,207.8536059056201
FB,Mon Jun 22 00:00:00 CEST 2015,46.23,228.75373608284872
MSFT,Mon Jun 22 00:00:00 CEST 2015,46.23,73.1090024524362
TWTR,Mon Jun 22 00:00:00 CEST 2015,46.23,52.15999999999999
GOOG,Thu Mar 31 00:00:00 CEST 2016,16.549999,297.8017916041152
AAPL,Thu Mar 31 00:00:00 CEST 2016,16.549999,297.8017916041152
AMZN,Thu Mar 31 00:00:00 CEST 2016,16.549999,207.65095377966077
FB,Thu Mar 31 00:00:00 CEST 2016,16.549999,228.4457480754716
MSFT,Thu Mar 31 00:00:00 CEST 2016,16.549999,72.97807883333334
TWTR,Thu Mar 31 00:00:00 CEST 2016,16.549999,51.9981363590909
GOOG,Fri Jun 19 00:00:00 CEST 2015,46.099998,297.59479999753285
AAPL,Fri Jun 19 00:00:00 CEST 2015,46.099998,297.59479999753285
AMZN,Fri Jun 19 00:00:00 CEST 2015,46.099998,207.48000038730135
FB,Fri Jun 19 00:00:00 CEST 2015,46.099998,228.18147887246366
MSFT,Fri Jun 19 00:00:00 CEST 2015,46.099998,72.91600474364897
TWTR,Fri Jun 19 00:00:00 CEST 2015,46.099998,51.971447950226235
GOOG,Wed Mar 30 00:00:00 CEST 2016,16.360001,297.3637114198849
AAPL,Wed Mar 30 00:00:00 CEST 2016,16.360001,297.3637114198849
AMZN,Wed Mar 30 00:00:00 CEST 2016,16.360001,207.27797078964034
FB,Wed Mar 30 00:00:00 CEST 2016,16.360001,227.87493548914605
MSFT,Wed Mar 30 00:00:00 CEST 2016,16.360001,72.78569137096775
TWTR,Wed Mar 30 00:00:00 CEST 2016,16.360001,51.811036027027015
GOOG,Thu Jun 18 00:00:00 CEST 2015,46.720001,297.15792840640387
AAPL,Thu Jun 18 00:00:00 CEST 2015,46.720001,297.15792840640387
AMZN,Thu Jun 18 00:00:00 CEST 2015,46.720001,207.1084269989438
FB,Thu Jun 18 00:00:00 CEST 2015,46.720001,227.613150901734
MSFT,Thu Jun 18 00:00:00 CEST 2015,46.720001,72.72577024367818
TWTR,Thu Jun 18 00:00:00 CEST 2015,46.720001,51.788206273542585
GOOG,Tue Mar 29 00:00:00 CEST 2016,15.97,296.9272574232977
AAPL,Tue Mar 29 00:00:00 CEST 2016,15.97,296.9272574232977
AMZN,Tue Mar 29 00:00:00 CEST 2016,15.97,206.90680418565375
FB,Tue Mar 29 00:00:00 CEST 2016,15.97,227.30774952958143
MSFT,Tue Mar 29 00:00:00 CEST 2016,15.97,72.59559645871562
TWTR,Tue Mar 29 00:00:00 CEST 2016,15.97,51.62830356696427
GOOG,Wed Jun 17 00:00:00 CEST 2015,45.970001,296.7215547540983
AAPL,Wed Jun 17 00:00:00 CEST 2015,45.970001,296.7215547540983
AMZN,Wed Jun 17 00:00:00 CEST 2015,45.970001,206.7372185131715
FB,Wed Jun 17 00:00:00 CEST 2015,45.970001,227.04645594380395
MSFT,Wed Jun 17 00:00:00 CEST 2015,45.970001,72.53466832265448
TWTR,Wed Jun 17 00:00:00 CEST 2015,45.970001,51.60315555555554
GOOG,Mon Mar 28 00:00:00 CEST 2016,15.6,296.49131597051587
AAPL,Mon Mar 28 00:00:00 CEST 2016,15.6,296.49131597051587
AMZN,Mon Mar 28 00:00:00 CEST 2016,15.6,206.5360214410524
FB,Mon Mar 28 00:00:00 CEST 2016,15.6,226.74221643884883
MSFT,Mon Mar 28 00:00:00 CEST 2016,15.6,72.40468049543381
TWTR,Mon Mar 28 00:00:00 CEST 2016,15.6,51.44384955752211
GOOG,Tue Jun 16 00:00:00 CEST 2015,45.830002,296.2861921456627
AAPL,Tue Jun 16 00:00:00 CEST 2015,45.830002,296.2861921456627
AMZN,Tue Jun 16 00:00:00 CEST 2015,45.830002,206.3670350904309
FB,Tue Jun 16 00:00:00 CEST 2015,45.830002,226.4822850962643
MSFT,Tue Jun 16 00:00:00 CEST 2015,45.830002,72.34414592027336
TWTR,Tue Jun 16 00:00:00 CEST 2015,45.830002,51.41911895154183
GOOG,Thu Mar 24 00:00:00 CET 2016,15.91,296.05693933115276
AAPL,Thu Mar 24 00:00:00 CET 2016,15.91,296.05693933115276
AMZN,Thu Mar 24 00:00:00 CET 2016,15.91,206.16697517962163
FB,Thu Mar 24 00:00:00 CET 2016,15.91,226.180172779053
MSFT,Thu Mar 24 00:00:00 CET 2016,15.91,72.21588649772728
TWTR,Thu Mar 24 00:00:00 CET 2016,15.91,51.263377201754366
GOOG,Mon Jun 15 00:00:00 CEST 2015,45.48,295.85221960947695
AAPL,Mon Jun 15 00:00:00 CEST 2015,45.48,295.85221960947695
AMZN,Mon Jun 15 00:00:00 CEST 2015,45.48,205.99836345330513
FB,Mon Jun 15 00:00:00 CEST 2015,45.48,225.9212900100286
MSFT,Mon Jun 15 00:00:00 CEST 2015,45.48,72.15526090476192
TWTR,Mon Jun 15 00:00:00 CEST 2015,45.48,51.23812227947597
GOOG,Wed Mar 23 00:00:00 CET 2016,16.01,295.62377698122435
AAPL,Wed Mar 23 00:00:00 CET 2016,16.01,295.62377698122435
AMZN,Wed Mar 23 00:00:00 CET 2016,16.01,205.79921422536668
FB,Wed Mar 23 00:00:00 CET 2016,16.01,225.62098773533614
MSFT,Wed Mar 23 00:00:00 CET 2016,16.01,72.02823542760183
TWTR,Wed Mar 23 00:00:00 CET 2016,16.01,51.084956530434766
GOOG,Fri Jun 12 00:00:00 CEST 2015,45.970001,295.42014421125594
AAPL,Fri Jun 12 00:00:00 CEST 2015,45.970001,295.42014421125594
AMZN,Fri Jun 12 00:00:00 CEST 2015,45.970001,205.63185379266997
FB,Fri Jun 12 00:00:00 CEST 2015,45.970001,225.3643434685714
MSFT,Fri Jun 12 00:00:00 CEST 2015,45.970001,71.96941322799098
TWTR,Fri Jun 12 00:00:00 CEST 2015,45.970001,51.06281386580085
GOOG,Tue Mar 22 00:00:00 CET 2016,16.860001,295.19311882966565
AAPL,Tue Mar 22 00:00:00 CET 2016,16.860001,295.19311882966565
AMZN,Tue Mar 22 00:00:00 CET 2016,16.860001,205.4343936956065
FB,Tue Mar 22 00:00:00 CET 2016,16.860001,225.06690503423675
MSFT,Tue Mar 22 00:00:00 CET 2016,16.860001,71.8452929301802
TWTR,Tue Mar 22 00:00:00 CET 2016,16.860001,50.91538794827584
GOOG,Thu Jun 11 00:00:00 CEST 2015,46.439999,294.99055114250797
AAPL,Thu Jun 11 00:00:00 CEST 2015,46.439999,294.99055114250797
AMZN,Thu Jun 11 00:00:00 CEST 2015,46.439999,205.26825535214192
FB,Thu Jun 11 00:00:00 CEST 2015,46.439999,224.8124507521367
MSFT,Thu Jun 11 00:00:00 CEST 2015,46.439999,71.78820238202249
TWTR,Thu Jun 11 00:00:00 CEST 2015,46.439999,50.896180270386246
GOOG,Mon Mar 21 00:00:00 CET 2016,16.889999,294.7642691635474
AAPL,Mon Mar 21 00:00:00 CET 2016,16.889999,294.7642691635474
AMZN,Mon Mar 21 00:00:00 CET 2016,16.889999,205.07161834133592
FB,Mon Mar 21 00:00:00 CET 2016,16.889999,224.51668624039826
MSFT,Mon Mar 21 00:00:00 CET 2016,16.889999,71.66511223991033
TWTR,Mon Mar 21 00:00:00 CET 2016,16.889999,50.75085470940169
GOOG,Wed Jun 10 00:00:00 CEST 2015,46.610001,294.5625177260161
AAPL,Wed Jun 10 00:00:00 CEST 2015,46.610001,294.5625177260161
AMZN,Wed Jun 10 00:00:00 CEST 2015,46.610001,204.9063820354534
FB,Wed Jun 10 00:00:00 CEST 2015,46.610001,224.26397788068178
MSFT,Wed Jun 10 00:00:00 CEST 2015,46.610001,71.60906053691276
TWTR,Wed Jun 10 00:00:00 CEST 2015,46.610001,50.73323405531913
GOOG,Fri Mar 18 00:00:00 CET 2016,16.85,294.33691860519883
AAPL,Fri Mar 18 00:00:00 CET 2016,16.85,294.33691860519883
AMZN,Fri Mar 18 00:00:00 CET 2016,16.85,204.71048997083315
FB,Fri Mar 18 00:00:00 CET 2016,16.85,223.96977365673754
MSFT,Fri Mar 18 00:00:00 CET 2016,16.85,71.48683049107144
TWTR,Fri Mar 18 00:00:00 CET 2016,16.85,50.589661029660995
GOOG,Tue Jun 09 00:00:00 CEST 2015,45.650002,294.1350623417206
AAPL,Tue Jun 09 00:00:00 CEST 2015,45.650002,294.1350623417206
AMZN,Tue Jun 09 00:00:00 CEST 2015,45.650002,204.5449743746096
FB,Tue Jun 09 00:00:00 CEST 2015,45.650002,223.71719607648723
MSFT,Tue Jun 09 00:00:00 CEST 2015,45.650002,71.42928744320713
TWTR,Tue Jun 09 00:00:00 CEST 2015,45.650002,50.56881858649787
GOOG,Thu Mar 17 00:00:00 CET 2016,16.85,293.9101758353607
AAPL,Thu Mar 17 00:00:00 CET 2016,16.85,293.9101758353607
AMZN,Thu Mar 17 00:00:00 CET 2016,16.85,204.3498652536381
FB,Thu Mar 17 00:00:00 CET 2016,16.85,223.42459749646392
MSFT,Thu Mar 17 00:00:00 CET 2016,16.85,71.30800013777778
TWTR,Thu Mar 17 00:00:00 CET 2016,16.85,50.427142878151244
GOOG,Mon Jun 08 00:00:00 CEST 2015,45.73,293.70905737844384
AAPL,Mon Jun 08 00:00:00 CEST 2015,45.73,293.70905737844384
AMZN,Mon Jun 08 00:00:00 CEST 2015,45.73,204.18515095950139
FB,Mon Jun 08 00:00:00 CEST 2015,45.73,223.17361642655368
MSFT,Mon Jun 08 00:00:00 CEST 2015,45.73,71.25128616851441
TWTR,Mon Jun 08 00:00:00 CEST 2015,45.73,50.40748956066944
GOOG,Wed Mar 16 00:00:00 CET 2016,16.700001,293.4847585473682
AAPL,Wed Mar 16 00:00:00 CET 2016,16.700001,293.4847585473682
AMZN,Wed Mar 16 00:00:00 CET 2016,16.700001,203.9906642894189
FB,Wed Mar 16 00:00:00 CET 2016,16.700001,222.88239835119884
MSFT,Wed Mar 16 00:00:00 CET 2016,16.700001,71.13059748451327
TWTR,Wed Mar 16 00:00:00 CET 2016,16.700001,50.26704169166665
GOOG,Fri Jun 05 00:00:00 CEST 2015,46.139999,293.2846414279933
AAPL,Fri Jun 05 00:00:00 CEST 2015,46.139999,293.2846414279933
AMZN,Fri Jun 05 00:00:00 CEST 2015,46.139999,203.82708847046615
FB,Fri Jun 05 00:00:00 CEST 2015,46.139999,222.6334653943662
MSFT,Fri Jun 05 00:00:00 CEST 2015,46.139999,71.0754306004415
TWTR,Fri Jun 05 00:00:00 CEST 2015,46.139999,50.249917033195004
GOOG,Tue Mar 15 00:00:00 CET 2016,16.190001,293.06063605982195
AAPL,Tue Mar 15 00:00:00 CET 2016,16.190001,293.06063605982195
AMZN,Tue Mar 15 00:00:00 CET 2016,16.190001,203.63284717908886
FB,Tue Mar 15 00:00:00 CET 2016,16.190001,222.34310890436007
MSFT,Tue Mar 15 00:00:00 CET 2016,16.190001,70.95453758370044
TWTR,Tue Mar 15 00:00:00 CET 2016,16.190001,50.10917357851238
GOOG,Thu Jun 04 00:00:00 CEST 2015,46.360001,292.86136252584794
AAPL,Thu Jun 04 00:00:00 CEST 2015,46.360001,292.86136252584794
AMZN,Thu Jun 04 00:00:00 CEST 2015,46.360001,203.47020721406395
FB,Thu Jun 04 00:00:00 CEST 2015,46.360001,222.09594161797753
MSFT,Thu Jun 04 00:00:00 CEST 2015,46.360001,70.90048365714286
TWTR,Thu Jun 04 00:00:00 CEST 2015,46.360001,50.09374488477364
GOOG,Mon Mar 14 00:00:00 CET 2016,17.120001,292.63881098305063
AAPL,Mon Mar 14 00:00:00 CET 2016,17.120001,292.63881098305063
AMZN,Mon Mar 14 00:00:00 CET 2016,17.120001,203.2776966704544
FB,Mon Mar 14 00:00:00 CET 2016,17.120001,221.80845783029454
MSFT,Mon Mar 14 00:00:00 CET 2016,17.120001,70.78254400219298
TWTR,Mon Mar 14 00:00:00 CET 2016,17.120001,49.95860659016392
GOOG,Wed Jun 03 00:00:00 CEST 2015,46.849998,292.4405941983869
AAPL,Wed Jun 03 00:00:00 CEST 2015,46.849998,292.4405941983869
AMZN,Wed Jun 03 00:00:00 CEST 2015,46.849998,203.11626457688322
FB,Wed Jun 03 00:00:00 CEST 2015,46.849998,221.56341797058823
MSFT,Wed Jun 03 00:00:00 CEST 2015,46.849998,70.73017519256018
TWTR,Wed Jun 03 00:00:00 CEST 2015,46.849998,49.94591839183671
GOOG,Fri Mar 11 00:00:00 CET 2016,16.809999,292.21849057614804
AAPL,Fri Mar 11 00:00:00 CET 2016,16.809999,292.21849057614804
AMZN,Fri Mar 11 00:00:00 CET 2016,16.809999,202.92419626185549
FB,Fri Mar 11 00:00:00 CET 2016,16.809999,221.27704955244752
MSFT,Fri Mar 11 00:00:00 CET 2016,16.809999,70.61244555021835
