GOOG,date,closing,avg
GOOG,Wed May 20 00:00:00 CEST 2015,47.580002,257.58016785904636
GOOG,Wed Jun 10 00:00:00 CEST 2015,35.849998,257.424785819902
GOOG,Mon Apr 27 00:00:00 CEST 2015,81.910004,257.30187630882364
GOOG,Tue May 19 00:00:00 CEST 2015,47.580002,257.1551150251925
GOOG,Tue Jun 09 00:00:00 CEST 2015,35.880001,257.00037718321687
GOOG,Fri Apr 24 00:00:00 CEST 2015,81.529999,256.87775637386454
GOOG,Mon May 18 00:00:00 CEST 2015,48.009998,256.73189900069843
GOOG,Mon Jun 08 00:00:00 CEST 2015,36.459999,256.57818518353116
GOOG,Thu Apr 23 00:00:00 CEST 2015,82.410004,256.4567289902372
GOOG,Fri May 15 00:00:00 CEST 2015,48.299999,256.3116720355402
GOOG,Fri Jun 05 00:00:00 CEST 2015,37.0,256.1589480299444
GOOG,Wed Apr 22 00:00:00 CEST 2015,84.629997,256.0395820236605
GOOG,Thu May 14 00:00:00 CEST 2015,48.720001,255.89540985326852
GOOG,Thu Jun 04 00:00:00 CEST 2015,36.709999,255.74309198610155
GOOG,Tue Apr 21 00:00:00 CEST 2015,83.620003,255.62356206319456
GO
